 137 ,"This law provides for the establishment and management of National Integrated Protection Areas System:
, a. RA 8371
, b. RA 7586
, c. RA 7279
, d. None of the above",B,,,
 138 ,"RA 8435 or the Agriculture and Fishery Modernization Act (AFMA) of 1997 strives to provide full and adequate support to the sustainable development of a highlt modernized agriculture and fishery industry in the Philippines. Under AFMA, one of the following has been d-prioritized
, a. Identification and establishment of model farm
, b. On-farm production enhancement technologies
, c. Small-scale irrigation systems
, d. Research, development and training facilities",B,,,
 139 ,"Along with the Network of Protected Areas for Agriculture and Agro-Industrial Development (NPAAAD), it provides the physical basis for the proper planning of sustainable agriculture and fishery development and in the identification of suitable crops, livestock for local and international markets without creating irreversible environmental and human health problems.
, a. The watershed areas
, b. Comprehensive Land Use Plan
, c. Integrated Area Development
, d. Strategic Agriculture and Fishery Development Zone",D,,,
 140 ,"Land use conversion is limited by reclassification ceiling under various legal issuances, e.g. Local Government Code. Under the AFMA, only 5% of the SAFDZ areas may be converted to other uses, while the LGC limits to:
, a. 15% of total arable lands on chartered cities and 1st class Municipalities
, b. 10% of total arable lands in any town
, c. 5% of total arable land in any city
, d. All of the above",A,,,
 141 ,"The 1987 Constitution seeks to classify all lands in the public domain onti four categories. Name pf the one that is not among four
, a. Agricultural land
, b. Mineral land
, c. National park
, d. Ancestral domain
, e. Forest land",D,,,
 142 ,"Based on the principle of devolution of powers to local government units, the National Government transfers these funds to LGUs for their administrative, public order and safety operations
, a. International Revenue Allotments
, b. Budgetary Allocation
, c. Local Development Allotment
, d. LGU Budgetary Allotment",A,,,
 143 ,"As provided for in the Water Code and the HLURB zoning guidelines, the required easement in urban areas from the banks of rivers/streams, seas and lakes is:
, a. 3 meters
, b. 20 meters
, c. 40 meters
, d. 100 meters",A,,,
 144 ,"Variances and exemptions from the land use plan/zoning map are secured from the:
, a. Zoning Administrator/Officer
, b. Municipal Mayor
, c. Municipal Planning and Development Coordinator (MPDC)
, d. Local Zoning Board of Adjustments and Appeals (LZBAA)",D,,,
 145 ,"A kind of ad-hoc zoning that allows a small piece of land to deviate from the approved zone of the area for certain reason is called:
, a. Spot zoning
, b. Flexible zoning
, c. Euclidean zoning
, d. large lot zoning",A,,,
 146 ,"Any amendment to the provisions of the zoning ordinance for component cities and municipalities can only take effect approval and authentication by the:
, a. Sangguniang Panlalawigan
, b. HLURB
, c. Local Zoning Review Committee
, d. local Zoning Board of Adjustment and Appeals (LZBAA)",A,,,
 147 ,"Alarm over increasing world population may be traced to Thomas Malthus’ theory that states
, a. Population grows geometrically while food supply grows arithmetically
, b. Population grows arithmetically while food supply grows geometrically
, c. Population and food grows geometrically
, d. Population and food grows arithmetically",A,,,
 148 ,"Many industries want to locate near urban cities because they want to be
, a. Close to large market
, b. Close to a major transportation hub
, c. Avail of urban services and facilities
, d. All of the above",D,,,
 149 ,"In general, an Economic Base ration or Economic Base Multiplier expressed in terms of employment indicates:
, a. A total number of jobs created in a region as a result of a number of jobs created in an industry
, b. The total number of jobs created in a region as a result of number of jobs created in the entire country
, c. The total number of jobs created in a region as a result of a number of jobs created in the entire region
, d. The total number of jobs created in a set of industries as a result of a number of jobs created in an industry.",A,,,
 150 ,"Traditional location theory analyzes the location of industries by considering
, a. The cost of marketing and advertising
, b. labor wages
, c. the cost of transporting raw materials to the factory and finished goods to the market
, d. The costs of transporting consumers to market centers",C,,,
 151 ,"Urban population growth in developing countries is unprecented because
, a. There are more urban areas in the developing world than in industrialized countries
, b. Urban population growth in developing countries is based on agriculture
, c. The population of large urban centers in developing countries is becoming much larger than those of industrialized countries
, d. Large urban centers in developing countries account for a larger share of the total population than in industrialized countries",C,,,
 152 ,"In many metropolitan centers in the developing world, the largest component of urban growth population is
, a. Birth
, b. In-migration
, c. Increased territorial jurisdiction
, d. None of the above",B,,,
 153 ,"In the Philippines, the total urban population is expected to become
, a. Larger than the total rural population
, b. Equal and will stabilized at the level of the rural population
, c. Maintain its ratio with rural population
, d. Decline until it equals rural population",A,,,
 154 ,"Historically, in contrast to Thomas Malthus theory
, a. Population has grown faster than food supply
, b. Population has grown slower than food supply
, c. Population and food supply have grown at approximately the same pace
, d. Population and food supply have not grown",B,,,
 155 ,"Metro Manila is considered a primate city because
, a. It is the largest urban city of the country
, b. It contains the country’s primary central business district
, c. It has a very large population compared to all the urban centers of the country
, d. It is a metropolitan center",C,,,
 156 ,"Population growth is usually measured as a function of
, a. The number of deaths, birth and fertility
, b. The number of deaths, births, and out-migrants
, c. The number of deaths, births and in-migrants
, d. the number of deaths, births and net migrants",D,,,
 157 ,"In central business districts, the highest land values are usually the areas where
, a. Zoning is for commercial land use
, b. Density is highest
, c. Both A and B
, d. None of the above",C,,,
 158 ,"A Lorenz Curve can give a graphical indications of how
, a. An industry’s output has grown in a region
, b. An industry’s forward and backward linkages have expanded in a region
, c. An industry is distributed in a region
, d. An industry’s exports compares with its imports in a region",C,,,
 159 ,"If the location quotient in a region is high, it suggests that
, a. The distribution of the industry in the region is very concentrated
, b. The distribution of the industry in the region is dispersed
, c. The distribution of the industry in the region does not deviate much from the distribution of other industries
, d. the region has a larger share of the industry relative to other regions",D,,,
 160 ,"The Export Base theory argues that
, a. The economic growth of a region is dependent on the growth of its export sector
, b. Regional exports should not exceed regional imports
, c. The ratio between regional exports and regional imports is the basis for determining economic performance
, d. Regional exports should equal regional imports",A,,,
 161 ,"An urban area becomes a central business district because this is an area where
, a. Infrastructure is most concentrated
, b. Economic",B,,,
 162 ,"_________ initially developed the concept of “growth pole” of regions
, a. Christaller
, b. Perroux
, c. Lennoix
, d. Howard",B,,,
 163 ,"What is the main foundation of the theory of growth pole of regions?
, a. Concept of leading industries
, b. Concept of polarization
, c. Concept of spread effects
, d. All of the above",D,,,
 164 ,"What does the concept of leading industries mean in the growth pole theory?
, a. Manufacturing sector
, b. Propulsive industries
, c. Comparative sector
, d. Agricultural sector",B,,,
 165 ,"What is the LQ ratio that would indicate an export or basic activity in a region?
, a. LQ>1
, b. LQ=1
, c LQ<1
, d. LQ=0",A,,,
 166 ,"In economic base studies, economic activities are generally classified into three (3) activities, namely
, a. Basic, non-basic, retail
, b. Basic, non-basic, mixed
, c. Basic, intermediate, retail
, d. Basic, sectoral, ntermediate",B,,,
 167 ,"The most frequently used unit of measure for computing the LQ of an economy is
, a. Basic, non-basic, retail
, b. Basic, non-basic, mixed
, c. Basic, intermediate, retail
, d. Basic, sectoral, intermediate",B,,,
 168 ,"The most frequently used unit of measure for computing the LQ of an economy is
, a. Employment
, b. Income
, c. Sales
, d. Production",A,,,
 169 ,"______ is a set of accounts, usually in monetary from, prepared for an economy and widely used in the analysis of inter-industry relationships.
, a. Regional accounts matrix
, b. Input-output table
, c. Economic base table
, d. Location quotient ratio",B,,,
 170 ,"A tool of analysis developed as an effective way of choosing between alternative planning options by ensuring the optimum allocation of available resources and maximum welfare to the community
, a. Cost-benefit analysis
, b. Linear programming
, c. Shift-share analysis
, d. Sensitivity analysis",A,,,
 171 ,"The portion of the feasibility study (FS) that determines the project’s net contribution to the national economy and social welfare is
, a. Economic study
, b. Demand analysis
, c. Financial analysis
, d. Technical evaluation",A,,,
 172 ,"The standard distance of a commercial activity from an education center should be
, a. 15 minutes by public transport
, b. 15 minutes by private transport
, c. 30 minutes minimum travel time by public transport
, d. 60 minutes travel time by public transport",A,,,
 173 ,"represents the earning power of money invested in the project
, a. Internal rate of return
, b. Net present value
, c. Annuity
, d. Discounting",A,,,
 174 ,"The process of finding the present value of future amount is called
, a. Discounting
, b. Acid test
, c. Payback
, d. Return of investment",A,,,
 175 ,"The best measure of the project’s economic worthiness and its adaptation as a basis for project acceptability is
, a. Net present value
, b. Discounted rate
, c. EIRR
, d. FIRR",A,,,
 176 ,"The hurdle rate used by NEDA is
, a. 15%
, b. 18%
, c. 12%
, d. 20%",A,,,
 177 ,"Patterned after the Batem/Johore/Singapore growth triangle, another growth triangle in Southeast Asia is being considered which involves
, a. Mindanao/Sulawesi/Sabah-Sarawak
, b. Mindanao/Sarawak/Borneo
, c. Zaboanga/Sulawesi/Sabah
, d. Zamboanga/Sabah/Sarawak",A,,,
 178 ,"This concept refers to the necessary combination of agricultural, industrial and institutional activities in ways that are mutually reinforcing- fostering of small regional towns which are attractive enough with regards to services, housing
and cultural/social amenities to stabilize the population and industries closely tied to agricultural production
, a. Integrated area development
, b. Agro-industrial development
, c. Regional development
, d. Rural development",A,,,
 179 ,"Based on the principle of devolution of powers to local government units, the National Government transfers these funds to LGUs for their administrative, public order and safety operations
, a. Internal Revenue Allotments (IRA)
, b. Budgetary Allocations (BA)
, c. Local Development Allotments (LDA)
, d. LGU Budgetary Allotments (LBA)",A,,,
 180 ,"An urban area which has the following characteristics: It has a strong linkage with economy; it is the center of the labor market; it is a major wholesale and retail trade area; it has a high level of tertiary functions; has a good urban system; and has a population less that 250,000 is called
, a. Growth center
, b. Metropolitan area
, c. Major urban area
, d. Minor urban area",A,,,
 181 ,"A ratio that measures output per worker is called
, a. Labor intensity
, b. Labor productivity
, c. Efficiency
, d. Minor urban area",B,,,
 182 ,"A measure that indicates the intensity of the factors of production is known as
, a. Capital-labor ratio
, b. Return of investment
, c. Net cash flow
, d. Capital efficiency",A,,,
 183 ,"This concept refers to a situation where an industry through the flow of goods and incomes stimulates the development and growth of the industries, that are technically related to it, and determines the prosperity of the tertiary sector or stimulates an increase of the regional income
, a. Growth pole
, b. Industrial polarization
, c. Industrial decentralization
, d. Industrial location",A,,,
 184 ,"Complementing industrial estates, these area are being established in order to accelerate industrialization in the regions through small and medium enterprises and people’s industrial enterprises
, a. Regional industrial centers
, b. Core industries center
, c. Industrial corridors
, d. Industrial diffusion",A,,,
 185 ,"This strategy aims to promote greater complementarity between agriculture and industry and between urban and rural sectors
, a. Countryside agro-industrial development
, b. National council for integrated area development
, c. Nationwide agro-industrial area development",A,,,
 186 ,"Specific physical planning standards followed in the design and construction of industrial estates on the Philippines are generally based on
, a. National Building Code
, b. Architectural Graphic Standards
, c. Physical Planning Code
, d. BP 344",A,,,
 187 ,"These are free ports where export trade is the exclusive activity
, a. Free trade zones
, b. Free trade areas
, c. Industrial estates
, d. Export processing zones",A,,,
 188 ,"The rate used to discount the future streams of estimated costs and benefits is known as
, a. Social discount rate
, b. Inflation rate
, c. Financial rate of return
, d. Economic internal rate of return",A,,,
 189 ,"Urban development tends to occur along major transportation routes because
, a. Population tends to concentrate where transportation is available
, b. Transportation facilities tend to service areas where there is a population concentration
, c. Both A and B
, d. None of the above",c,,,
 190 ,"Land use changes in large and development cities is largely a function of
, a. Government and land use and zoning policies
, b. Existing and expected land values
, c. Demand for housing
, d. Foreign investments",B,,,
 191 ,"The most efficient type of hierarchy of settlements is one wherein
, a. There is no single, dominant urban center
, b. All settlements are equal in size
, c. All settlements are distributed equally in space
, d. None of the above",D,,,
 192 ,"Often, a hierarchy of settlements is characterized by the presence of
, a. A few large cities, some medium-sized cities, and many small settlements
, b. Only medium-sized and small settlements
, c. Equally-sized large cities in every region
, d. Only one large city and many smell settlements",A,,,
 193 ,"The larger the population of a city, the more likely its economy allows for
, a. More specialization
, b. Increased self-sufficiency
, c. Environmental protection
, d. Higher demand for indigenous products",A,,,
 194 ,"As a region urbanizes and expand economically, the dominant economic activities become those from the
, a. Mining and other extractive activities
, b. Manufacturing sector
, c. Services sector
, d. None of the above",C,,,
 195 ,"One of the following consists of an area of land which is generally developed based on a comprehensive plan, allocated for factory buildings either sold or leased for manufacturing purposes
, a. Industrial estate
, b. Integrated area development
, c. Industrial subdivision
, d. Commercial/industrial estate",A,,,
 196 ,"This type of industrial estate intends to advance, improve or increase the level of industrial activity in the area, particularly lagging regions
, a. Developmental
, b. Promotional
, c. Relocational
, d. Private",A,,,
 197 ,"This type of industrial estate refers to those established for developing new industries
, a. Promotional
, b. Developmental
, c. Relocational
, d. Private",A,,,
 198 ,"This type of industrial estate is one where the functions of one type of industry are subdivided into smaller specialized units to provide parts or components to the main industrial manufacturing unit
, a. Ancillary
, b. Composite
, c. Specialized
, d. Promotional",A,,,
 199 ,"This type of industrial estate is usually large and built for heavy industry
, a. Coastal
, b. Rural
, c. Specialized
, d. Inland",A,,,
 200 ,"This type of industrial estate is generally built for assembly and processing types of industries
, a. Inland
, b. Coastal
, c. Specialized
, d. Rural",A,,,
 201 ,"The first estate in the country which became operational in 1972, was the
, a. Bataan IE
, b. Dasmariñas IE
, c. Mactan IE
, d. Sapang Palay IE",A,,,
 202 ,"Industrial density refers to
, a. Number of manufacturing employees per gross industrially used hectarage
, b. Number of manufacturing employees per net industrially used hectarage
, c. Number of industries per gross land hectarage
, d. Number of industries per net land hectrage",A,,,
 203 ,"The slope range that is prescribed as production land use is
, a. 0-18%
, b. Above 50%
, c. 16-50%
, d. 0-8%",A,,,
 204 ,"The elevation reserved for protection land use is
, a. Above 500
, b. Above 100
, c. Above 2,000
, d. Above 1,000 mtrs.",D,,,
 205 ,"Under the 1998 Evolutionary Soil Classification System, the classification level depicted in the Bureau of Soils and Water Management is the
, a. Soil order
, b. Soil type
, c. Soil great group
, d. Soil series",D,,,
 206 ,"A Philippine climatic type characterized by rainfall evenly distributed throughout the years refers to:
, a. Type III
, b. Type II
, c. Type IV
, d. Type I",C,,,
 207 ,"The Philippine forest type that is adapted to growing in steep slopes and in places with a distinct wet and dry season is the
, a. Pine/saleng
, b. Diptrocarp
, c. Molave/molawin
, d. Mangrove",C,,,
 208 ,"The law requiring LGUs to prepare their comprehensive, multi-sectoral development plan initiated by their development councils and approved by their Sanggunians is:
, a. PD 399
, b. Executive Order No. 72
, c. RA 7160
, d. PD 1517",C,,,
 209 ,"The law regulating the practice of environmental planning is
, a. PD 1308
, b. PD 1517
, c. PD 957
, d. None of the above",A,,,
 210 ,"The Law proclaiming of land certain areas and types of projects as environmentally critical and within the scope of the EIS system
, a. PD 1586
, b. Proclamation No. 2146
, c. PD 1152
, c. DAO 96-37",A,,,
 211 ,"Reclassification of land in highly urbanized areas, after conducting public hearing for the purpose, shall be limited to
, a. 10%
, b. 15%
, c. 20%
, d. 25%",b,,,
 212 ,"A local legal measure which embodies regulations affecting the land use is
, a. Comprehensive Land Use Plan
, b. Zoning Ordinance
, c. Cadastral Survey
, d. tax Declaration",B,,,
 213 ,"A special locational clearance which grants a property owners relief from certain provisions of the zoning ordinance where, because of the particular physical surrounding, shape or topographical conditions of the property, compliance with height, area bulk, setback and/or density would result in a particular hardship to the owner
, a. Certificate of Non-Conformance
, b. Exception
, c. Variance
, d. None of the above",C,,,
 214 ,"A device which grants a property owner relief from certain provisions of a Zoning ordinance where, because of the specific use would result in a particular hardship to the owner
, a. Variance
, b. Certificate of Non-Conformance
, c. Exception
, d. Development",C,,,
 215 ,"This refers to all barangays or portion/s of which comprise the poblacion and other built-up areas including the urbanizable land in and adjacent to said areas and whereat least 50% of the population area engaged in non-agricultural activities:
, a. Central business district
, b. Urban area
, c. City center
, d. Suburban area",B,,,
 216 ,"Cities with a minimum population of 200,000 inhabitants as certified by the National Statistics Office and with latest annual income of at least P 50,000,000 based on 1996 constant prices as certified by the City Treasurer are called
, a. Independent component cities
, b. regional centers
, c. Highly urbanized cities
, d. Component cities",C,,,
 217 ,"Urbanized began around 4,000 B.C. in the area known as the
, a. Fertile Crescent
, b. Mediterranean
, c. Babylon
, d. Asia",A,,,
 218 ,"The primary factor/s in the location of cities during the Bronze Age along the Indus Valley is/are:
, a. Transport
, b. Agriculture
, c. Defense
, d. None of the three
, e. All of the above",E,,,
 219 ,"He developed the first theoretical basis for physical planning
, a. Hippodamus
, b. Nicodemus
, c. Nostradamus
, d. Aristotle",A,,,
 220 ,"They understood the importance of transportation and thus emerges as the first regional planners of the world.
, a. Greeks
, b. Romans
, c. Sumerians
, d. Egyptians",B,,,
 221 ,"It was during this period that the concept of urban design was established
, a. Renaissance
, b. Bronze Age
, c. Medieval Period
, d. Atomic Age",A,,,
 222 ,"The garden City as a solution to urban planning problems
, a. Malthus
, b. Ebenezer Howard
, c. Nicodemus
, d. Adam Smith",B,,,
 223 ,"He theorized that physical planning could not improve urban living conditions unless it was integrated with social and economic planning in a context of environmental concerns.
, a. William penn
, b. Patrick Geddes
, c. Peirre L’ Enfant
, d. None of the three",B,,,
 224 ,"The architect planner who designed Luneta, Tagatay and Baguio
, a. Burnham
, b. Concio
, c. Faithful
, d. None of the above",A,,,
 225 ,"Rectangular streets are examples of the
, a. Grid iron pattern
, b. Axial
, c. Radial
, d. Ribbon-type",A,,,
 226 ,"What was the most important factor in designing settlement patterns during the Spanish Period in the Philippines?
, a. Plaza
, b. Economy
, c. Transportation
, d. Religion",a,,,
 227 ,"Aside from volume and growth, what is the other key point that a tourism analyst should consider in analyzing tourist arrivals?
, a. Qualitative changes in tourist arrivals
, b. Socio-cultural changes
, c. Political changes
, d. None of the above",A,,,
 228 ,"The tourist market can be classified into business, mass holiday, and _____ markets.
, a. Eco-tourism
, b. Historical
, c. Location specific natural and cultural
, d. None of the above",C,,,
 229 ,"Tourist may create the type of employment opportunities in the area. These are direct, indirect and ____ jobs.
, a. Multiplier
, b. Induced
, c. Locational
, d. Service",B,,,
 230 ,"The four in typical economic cycle are recession ______, recovery and boom.
, a. Slump
, b. Deflation
, c. Inflation
, d. Sustainable growth",A,,,
 231 ,"In formulating its industrial program, the government should consider equity, technical efficiency and ______
, a. Allocative efficiency
, b. Comparative advantages
, c. Resource collection
, d. Availability of skilled labor",A,,,
 232 ,"Republic Act 9003, otherwise known as the National Ecological Solid Waste Management Program seeks to:
, a. Promote public health and environment protection
, b. Encourage greater private sector participation while retaining the primary enforcement and responsibility with the LGUs
, c. mandates all LGUs to divert at least 25% of all solid wastes from disposal facilities through reuse, recycling, composting and other resource recovery activities
, d. A and C only.
, E. All of the above",E,,,
 233 ,"Under RA 9003, LGUs are required to divert at least 25% of their solid wastes from existing disposal facilities within a period of:
, a. 10 years
, b. 2 years
, c. 5 years
, d. 1 year",C,,,
 234 ,"At the national level, RA 9003 mandates the creation of National Solid Waste Management Commission under the office of:
, a. President
, b. DENR
, c. DILG
, d. NEDA",A,,,
 235 ,"The National Solid Waste Management Framework shall be formulated and shall include the following:
, a. Analysis and evaluation of the current state, trends, projections of solid waste management on the national, provincial, and municipal levels
, b. Identification of critical solid waste facilities
, c. Characteristics and conditions of collection, storage, processing, disposal, operating methods, techniques and practices are conducted, taking into account the nature of the waste
, d. Proposed sites for sanitary land fill
, e. All of the above
, f. A and C only",F,,,
 236 ,"It refers to the discipline associated with the control of generations, storage, collection, transfer and transport, processing and disposal of solid wastes in a manner that is in accord with the best principles of public health, economies, engineering, conservation, aesthetics, and other environmental considerations and which is also responsive to public attitudes
, a. Environmental Impact Assessment
, b. Development Planning
, c. Waste Segregation
, d. Solid Waste Management",D,,,
 237 ,"The Local Government Solid Management Plan shall include, but not limited to the following components:
, a. City or Municipal profile
, b. Waste characterization
, c. Collection and transfer
, d. Source reduction
, e. All of the above
, f. B and D only",E,,,
 238 ,"Article 2, Sec 21 of RA9003 provides for the mandatory segregation of solid wastes. Specifically, the LGUs shall promulgate regulations, requiring the owner or person in charge of premises containing:
, a. Five residential units
, b. Six residential units
, c. Six or more residential units
, d. At least ten residential units",C,,,
 239 ,"The following are the minimum criteria siting of sanitary land fills
, a. The site selected must be consistent with the overall land use plan of the LGU
, b. The site must be accessible from major roadways or thoroughfares
, c. the site should have adequate quantity of earth cover material that is easily handled and compacted
, d. The site must be large enough to accommodate the community’s wastes for a period of ten (10) years during which the people must internalize the value of environmentally sound and sustainable solid waste disposal
, e. All of the above
, f. All except D",F,,,
 240 ,"Guidelines for identification of common solid waste management problems and are appropriate for clustered solid waste management services shall be based on the following:
, a. Preference of political leaders
, b. Size and location of areas which should be included
, c. Volume of solid waste which should be generated
, d. Available means of cording local government planning between and among LGUs and for the integrated of such with the national plan
, e. Possible life span of the disposal facilities
, f. A to E
, g. B to E",G,,,
 241 ,"The LGU shall impose fees in amounts sufficient to pay the cost preparing, Adopting, and implementing a solid waste management plan. Such fees shall be based on the following minimum factors:
, a. Type of solid waste
, b. Amount/volume of solid waste
, c. Distance of transfer station to the waste management facility
, d. Capacity to pay
, e. A, B, C, D
, f. A to C",F,,,
 242 ,"Areas with high biodiversity value which shall be closed to all human activity except for scientific studies and/or ceremonial or religious use by indigenous communities
, a. Restoration Zone
, b. Habitat Management Zone
, c. Bypass Zone
, d. Strict Protection Zone",D,,,
 243 ,"Each establishment protected area shall be administered by:
, a. Office of the Mayor
, b. Sanggunian Bayan
, c. Planning Officer
, d. Protected Area Management Board",D,,,
 244 ,"This is an organizational process for determining systematically and objectively the relevance, efficiency, effectiveness and impact of activities in the light of their objectives
, a. Planning
, b. Project Identification
, c. Resource Generation
, d. Evaluation",D,,,
 245 ,"This is undertaken at full development, i.e. some years after project completion when full project benefits and impact are expected to have been realized.
, a. Terminal Evaluation
, b. On-going Evaluation
, c. Ex-post Evaluation
, d. Pre-Evaluation",C,,,
 246 ,"The M&E strategy should carefully examine
, a. The contents, i.e. the date and indicators used
, b. The format
, c. The frequency of existing reports
, d. All of the above",D,,,
 247 ,"A project with negative NPV means;
, a. Benefit cost ration is higher that 1
, b. Present value of benefits is higher than present value of roots
, c. IRR is higher than prevailing interest rate
, d. discount rate used is higher that IRR
, e. none of the above",D,,,
 248 ,"When projecting market demand for a project, which of the following combination of techniques is not advisable:
, a. Survey/planning standards
, b. Market testing/time series analysis
, c. Experts’ opinion/census
, d. Statistical demand analysis/time series analysis
, e. None of the above",C,,,
 249 ,"This indicate the number of years it would take to recoup the investments in he project
, a. payback period
, b. retention period
, c. return on investment
, d. profit margin
, e. none of the above",A,,,
 250 ,"Money is more valuable now than tomorrow not because of
, a. uncertainty of risk
, b. income opportunities now
, c. better prospects in the future
, d. present consumption
, e. none of the above",D,,,
